,IDsensore,DataOra,Misura,Valido
2260,8140,2018-04-09 01:00:00.000,11.4,100
2261,8140,2018-04-09 02:00:00.000,10.6,100
2262,8140,2018-04-09 03:00:00.000,10.3,100
2263,8140,2018-04-09 04:00:00.000,10.6,100
2264,8140,2018-04-09 05:00:00.000,10.0,100
2265,8140,2018-04-09 06:00:00.000,10.2,100
2266,8140,2018-04-09 07:00:00.000,10.4,100
2267,8140,2018-04-09 08:00:00.000,11.2,100
2268,8140,2018-04-09 09:00:00.000,11.8,100
2269,8140,2018-04-09 10:00:00.000,11.8,100
2270,8140,2018-04-09 11:00:00.000,12.4,100
2271,8140,2018-04-09 12:00:00.000,13.3,100
2272,8140,2018-04-09 13:00:00.000,13.9,100
2273,8140,2018-04-09 14:00:00.000,13.3,100
2274,8140,2018-04-09 15:00:00.000,12.6,100
2275,8140,2018-04-09 16:00:00.000,11.3,100
2276,8140,2018-04-09 17:00:00.000,11.3,100
2277,8140,2018-04-09 18:00:00.000,11.2,100
2278,8140,2018-04-09 19:00:00.000,11.1,100
2279,8140,2018-04-09 20:00:00.000,10.7,100
2280,8140,2018-04-09 21:00:00.000,10.4,100
2281,8140,2018-04-09 22:00:00.000,10.5,100
2282,8140,2018-04-09 23:00:00.000,10.0,100
2283,8140,2018-04-10 00:00:00.000,9.8,100
2284,8140,2018-04-10 01:00:00.000,9.7,100
2285,8140,2018-04-10 02:00:00.000,9.6,100
2286,8140,2018-04-10 03:00:00.000,9.5,100
2287,8140,2018-04-10 04:00:00.000,9.4,100
2288,8140,2018-04-10 05:00:00.000,9.3,100
2289,8140,2018-04-10 06:00:00.000,9.7,100
2290,8140,2018-04-10 07:00:00.000,9.6,100
2291,8140,2018-04-10 08:00:00.000,9.9,100
2292,8140,2018-04-10 09:00:00.000,11.7,100
2293,8140,2018-04-10 10:00:00.000,13.4,100
2294,8140,2018-04-10 11:00:00.000,13.9,100
2295,8140,2018-04-10 12:00:00.000,14.1,100
2296,8140,2018-04-10 13:00:00.000,14.3,100
2297,8140,2018-04-10 14:00:00.000,14.1,100
2298,8140,2018-04-10 15:00:00.000,13.6,100
2299,8140,2018-04-10 16:00:00.000,9.7,100
2300,8140,2018-04-10 17:00:00.000,8.7,100
2301,8140,2018-04-10 18:00:00.000,8.9,100
2302,8140,2018-04-10 19:00:00.000,9.1,100
2303,8140,2018-04-10 20:00:00.000,8.3,100
2304,8140,2018-04-10 21:00:00.000,7.5,100
2305,8140,2018-04-10 22:00:00.000,6.9,100
2306,8140,2018-04-10 23:00:00.000,7.6,100
2307,8140,2018-04-11 00:00:00.000,6.5,100
2308,8140,2018-04-11 01:00:00.000,6.0,100
2309,8140,2018-04-11 02:00:00.000,6.7,100
2310,8140,2018-04-11 03:00:00.000,6.7,100
2311,8140,2018-04-11 04:00:00.000,6.8,100
2312,8140,2018-04-11 05:00:00.000,6.8,100
2313,8140,2018-04-11 06:00:00.000,6.8,100
2314,8140,2018-04-11 07:00:00.000,8.0,100
2315,8140,2018-04-11 08:00:00.000,9.3,100
2316,8140,2018-04-11 09:00:00.000,10.5,100
2317,8140,2018-04-11 10:00:00.000,12.2,100
2318,8140,2018-04-11 11:00:00.000,13.6,100
2319,8140,2018-04-11 12:00:00.000,13.3,100
2320,8140,2018-04-11 13:00:00.000,12.4,100
2321,8140,2018-04-11 14:00:00.000,12.8,100
2322,8140,2018-04-11 15:00:00.000,12.8,100
2323,8140,2018-04-11 16:00:00.000,11.6,100
2324,8140,2018-04-11 17:00:00.000,10.9,100
2325,8140,2018-04-11 18:00:00.000,10.4,100
2326,8140,2018-04-11 19:00:00.000,10.2,100
2327,8140,2018-04-11 20:00:00.000,10.0,100
2328,8140,2018-04-11 21:00:00.000,9.9,100
2329,8140,2018-04-11 22:00:00.000,9.3,100
2330,8140,2018-04-11 23:00:00.000,9.0,100
2331,8140,2018-04-12 00:00:00.000,8.9,100
2332,8140,2018-04-12 01:00:00.000,9.3,100
2333,8140,2018-04-12 02:00:00.000,9.4,100
2334,8140,2018-04-12 03:00:00.000,10.0,100
2335,8140,2018-04-12 04:00:00.000,11.0,100
2336,8140,2018-04-12 05:00:00.000,9.0,100
2337,8140,2018-04-12 06:00:00.000,8.4,100
2338,8140,2018-04-12 07:00:00.000,8.5,100
2339,8140,2018-04-12 08:00:00.000,8.7,100
2340,8140,2018-04-12 09:00:00.000,9.3,100
2341,8140,2018-04-12 10:00:00.000,10.4,100
2342,8140,2018-04-12 11:00:00.000,11.3,100
2343,8140,2018-04-12 12:00:00.000,12.1,100
2344,8140,2018-04-12 13:00:00.000,13.1,100
2345,8140,2018-04-12 14:00:00.000,14.0,100
2346,8140,2018-04-12 15:00:00.000,14.6,100
2347,8140,2018-04-12 16:00:00.000,15.3,100
2348,8140,2018-04-12 17:00:00.000,15.0,100
2349,8140,2018-04-12 18:00:00.000,13.8,100
2350,8140,2018-04-12 19:00:00.000,13.2,100
2351,8140,2018-04-12 20:00:00.000,12.8,100
2352,8140,2018-04-12 21:00:00.000,12.0,100
2353,8140,2018-04-12 22:00:00.000,11.2,100
2354,8140,2018-04-12 23:00:00.000,11.4,100
2355,8140,2018-04-13 00:00:00.000,11.3,100
2356,8140,2018-04-13 01:00:00.000,10.9,100
2357,8140,2018-04-13 02:00:00.000,10.2,100
2358,8140,2018-04-13 03:00:00.000,9.5,100
2359,8140,2018-04-13 04:00:00.000,8.5,100
2360,8140,2018-04-13 05:00:00.000,8.0,100
2361,8140,2018-04-13 06:00:00.000,6.4,100
2362,8140,2018-04-13 07:00:00.000,6.4,100
2363,8140,2018-04-13 08:00:00.000,8.3,100
2364,8140,2018-04-13 09:00:00.000,10.5,100
2365,8140,2018-04-13 10:00:00.000,12.6,100
2366,8140,2018-04-13 11:00:00.000,13.6,100
2367,8140,2018-04-13 12:00:00.000,12.4,100
2368,8140,2018-04-13 13:00:00.000,13.2,100
2369,8140,2018-04-13 14:00:00.000,14.8,100
2370,8140,2018-04-13 15:00:00.000,14.7,100
2371,8140,2018-04-13 16:00:00.000,14.8,100
2372,8140,2018-04-13 17:00:00.000,14.4,100
2373,8140,2018-04-13 18:00:00.000,13.4,100
2374,8140,2018-04-13 19:00:00.000,12.4,100
2375,8140,2018-04-13 20:00:00.000,10.1,100
2376,8140,2018-04-13 21:00:00.000,8.9,100
2377,8140,2018-04-13 22:00:00.000,8.3,100
2378,8140,2018-04-13 23:00:00.000,7.7,100
2379,8140,2018-04-14 00:00:00.000,7.7,100
2380,8140,2018-04-14 01:00:00.000,8.8,100
2381,8140,2018-04-14 02:00:00.000,8.3,100
2382,8140,2018-04-14 03:00:00.000,8.6,100
2383,8140,2018-04-14 04:00:00.000,8.3,100
2384,8140,2018-04-14 05:00:00.000,8.9,100
2385,8140,2018-04-14 06:00:00.000,8.3,100
2386,8140,2018-04-14 07:00:00.000,8.7,100
2387,8140,2018-04-14 08:00:00.000,11.3,100
2388,8140,2018-04-14 09:00:00.000,13.7,100
2389,8140,2018-04-14 10:00:00.000,16.0,100
2390,8140,2018-04-14 11:00:00.000,17.3,100
2391,8140,2018-04-14 12:00:00.000,17.9,100
2392,8140,2018-04-14 13:00:00.000,18.4,100
2393,8140,2018-04-14 14:00:00.000,18.5,100
2394,8140,2018-04-14 15:00:00.000,18.7,100
2395,8140,2018-04-14 16:00:00.000,18.5,100
2396,8140,2018-04-14 17:00:00.000,17.6,100
2397,8140,2018-04-14 18:00:00.000,16.8,100
2398,8140,2018-04-14 19:00:00.000,14.7,100
2399,8140,2018-04-14 20:00:00.000,12.3,100
2400,8140,2018-04-14 21:00:00.000,11.2,100
2401,8140,2018-04-14 22:00:00.000,10.7,100
2402,8140,2018-04-14 23:00:00.000,10.9,100
2403,8140,2018-04-15 00:00:00.000,11.0,100
2404,8140,2018-04-15 01:00:00.000,11.1,100
2405,8140,2018-04-15 02:00:00.000,11.6,100
2406,8140,2018-04-15 03:00:00.000,11.0,100
2407,8140,2018-04-15 04:00:00.000,11.9,100
2408,8140,2018-04-15 05:00:00.000,11.7,100
2409,8140,2018-04-15 06:00:00.000,12.6,100
2410,8140,2018-04-15 07:00:00.000,13.5,100
2411,8140,2018-04-15 08:00:00.000,14.9,100
2412,8140,2018-04-15 09:00:00.000,16.3,100
2413,8140,2018-04-15 10:00:00.000,18.2,100
2414,8140,2018-04-15 11:00:00.000,19.1,100
2415,8140,2018-04-15 12:00:00.000,18.8,100
2416,8140,2018-04-15 13:00:00.000,18.5,100
2417,8140,2018-04-15 14:00:00.000,17.6,100
2418,8140,2018-04-15 15:00:00.000,17.0,100
2419,8140,2018-04-15 16:00:00.000,16.0,100
2420,8140,2018-04-15 17:00:00.000,14.2,100
2421,8140,2018-04-15 18:00:00.000,13.9,100
2422,8140,2018-04-15 19:00:00.000,14.0,100
2423,8140,2018-04-15 20:00:00.000,13.9,100
2424,8140,2018-04-15 21:00:00.000,13.8,100
2425,8140,2018-04-15 22:00:00.000,14.0,100
2426,8140,2018-04-15 23:00:00.000,14.0,100
2427,8140,2018-04-16 00:00:00.000,12.9,100
2428,8140,2018-04-16 01:00:00.000,11.5,100
2429,8140,2018-04-16 02:00:00.000,11.5,100
2430,8140,2018-04-16 03:00:00.000,11.4,100
2431,8140,2018-04-16 04:00:00.000,11.9,100
2432,8140,2018-04-16 05:00:00.000,12.2,100
2433,8140,2018-04-16 06:00:00.000,12.1,100
2434,8140,2018-04-16 07:00:00.000,13.4,100
2435,8140,2018-04-16 08:00:00.000,15.3,100
2436,8140,2018-04-16 09:00:00.000,16.6,100
2437,8140,2018-04-16 10:00:00.000,17.9,100
2438,8140,2018-04-16 11:00:00.000,17.8,100
2439,8140,2018-04-16 12:00:00.000,18.6,100
2440,8140,2018-04-16 13:00:00.000,20.4,100
2441,8140,2018-04-16 14:00:00.000,21.1,100
2442,8140,2018-04-16 15:00:00.000,21.1,100
2443,8140,2018-04-16 16:00:00.000,20.2,100
2444,8140,2018-04-16 17:00:00.000,19.9,100
2445,8140,2018-04-16 18:00:00.000,19.5,100
2446,8140,2018-04-16 19:00:00.000,18.1,100
2447,8140,2018-04-16 20:00:00.000,16.1,100
2448,8140,2018-04-16 21:00:00.000,15.1,100
2449,8140,2018-04-16 22:00:00.000,15.4,100
2450,8140,2018-04-16 23:00:00.000,14.1,100
2451,8140,2018-04-17 00:00:00.000,15.3,100
2452,8140,2018-04-17 01:00:00.000,14.5,100
2453,8140,2018-04-17 02:00:00.000,14.3,100
2454,8140,2018-04-17 03:00:00.000,13.2,100
2455,8140,2018-04-17 04:00:00.000,12.4,100
2456,8140,2018-04-17 05:00:00.000,11.9,100
2457,8140,2018-04-17 06:00:00.000,12.1,100
2458,8140,2018-04-17 07:00:00.000,13.3,100
2459,8140,2018-04-17 08:00:00.000,15.3,100
2460,8140,2018-04-17 09:00:00.000,18.3,100
2461,8140,2018-04-17 10:00:00.000,19.9,100
2462,8140,2018-04-17 11:00:00.000,20.8,100
2463,8140,2018-04-17 12:00:00.000,22.0,100
2464,8140,2018-04-17 13:00:00.000,22.1,100
2465,8140,2018-04-17 14:00:00.000,21.7,100
2466,8140,2018-04-17 15:00:00.000,21.0,100
2467,8140,2018-04-17 16:00:00.000,20.9,100
2468,8140,2018-04-17 17:00:00.000,20.9,100
2469,8140,2018-04-17 18:00:00.000,19.8,100
2470,8140,2018-04-17 19:00:00.000,17.8,100
2471,8140,2018-04-17 20:00:00.000,16.4,100
2472,8140,2018-04-17 21:00:00.000,15.7,100
2473,8140,2018-04-17 22:00:00.000,15.2,100
2474,8140,2018-04-17 23:00:00.000,14.1,100
2475,8140,2018-04-18 00:00:00.000,13.8,100
2476,8140,2018-04-18 01:00:00.000,13.3,100
2477,8140,2018-04-18 02:00:00.000,13.7,100
2478,8140,2018-04-18 03:00:00.000,14.1,100
2479,8140,2018-04-18 04:00:00.000,13.9,100
2480,8140,2018-04-18 05:00:00.000,13.3,100
2481,8140,2018-04-18 06:00:00.000,13.4,100
2482,8140,2018-04-18 07:00:00.000,14.4,100
2483,8140,2018-04-18 08:00:00.000,16.5,100
2484,8140,2018-04-18 09:00:00.000,19.6,100
2485,8140,2018-04-18 10:00:00.000,20.8,100
2486,8140,2018-04-18 11:00:00.000,21.8,100
2487,8140,2018-04-18 12:00:00.000,22.2,100
2488,8140,2018-04-18 13:00:00.000,22.6,100
2489,8140,2018-04-18 14:00:00.000,23.1,100
2490,8140,2018-04-18 15:00:00.000,23.1,100
2491,8140,2018-04-18 16:00:00.000,22.6,100
2492,8140,2018-04-18 17:00:00.000,22.2,100
2493,8140,2018-04-18 18:00:00.000,21.3,100
2494,8140,2018-04-18 19:00:00.000,18.9,100
2495,8140,2018-04-18 20:00:00.000,16.7,100
2496,8140,2018-04-18 21:00:00.000,15.3,100
2497,8140,2018-04-18 22:00:00.000,14.4,100
2498,8140,2018-04-18 23:00:00.000,14.0,100
2499,8140,2018-04-19 00:00:00.000,13.4,100
2500,8140,2018-04-19 01:00:00.000,13.6,100
2501,8140,2018-04-19 02:00:00.000,13.3,100
2502,8140,2018-04-19 03:00:00.000,12.8,100
2503,8140,2018-04-19 04:00:00.000,12.7,100
2504,8140,2018-04-19 05:00:00.000,12.4,100
2505,8140,2018-04-19 06:00:00.000,12.2,100
2506,8140,2018-04-19 07:00:00.000,12.8,100
2507,8140,2018-04-19 08:00:00.000,16.4,100
2508,8140,2018-04-19 09:00:00.000,19.6,100
2509,8140,2018-04-19 10:00:00.000,21.0,100
2510,8140,2018-04-19 11:00:00.000,21.9,100
2511,8140,2018-04-19 12:00:00.000,22.3,100
2512,8140,2018-04-19 13:00:00.000,22.7,100
2513,8140,2018-04-19 14:00:00.000,23.3,100
2514,8140,2018-04-19 15:00:00.000,23.4,100
2515,8140,2018-04-19 16:00:00.000,23.4,100
2516,8140,2018-04-19 17:00:00.000,22.9,100
2517,8140,2018-04-19 18:00:00.000,21.9,100
2518,8140,2018-04-19 19:00:00.000,19.5,100
2519,8140,2018-04-19 20:00:00.000,16.7,100
2520,8140,2018-04-19 21:00:00.000,15.3,100
2521,8140,2018-04-19 22:00:00.000,14.4,100
2522,8140,2018-04-19 23:00:00.000,14.2,100
2523,8140,2018-04-20 00:00:00.000,14.4,100
2524,8140,2018-04-20 01:00:00.000,15.5,100
2525,8140,2018-04-20 02:00:00.000,15.7,100
2526,8140,2018-04-20 03:00:00.000,15.6,100
2527,8140,2018-04-20 04:00:00.000,15.6,100
2528,8140,2018-04-20 05:00:00.000,15.0,100
2529,8140,2018-04-20 06:00:00.000,15.7,100
2530,8140,2018-04-20 07:00:00.000,16.7,100
2531,8140,2018-04-20 08:00:00.000,18.8,100
2532,8140,2018-04-20 09:00:00.000,21.9,100
2533,8140,2018-04-20 10:00:00.000,23.4,100
2534,8140,2018-04-20 11:00:00.000,24.3,100
2535,8140,2018-04-20 12:00:00.000,24.9,100
2536,8140,2018-04-20 13:00:00.000,25.3,100
2537,8140,2018-04-20 14:00:00.000,25.1,100
2538,8140,2018-04-20 15:00:00.000,25.3,100
2539,8140,2018-04-20 16:00:00.000,25.1,100
2540,8140,2018-04-20 17:00:00.000,24.8,100
2541,8140,2018-04-20 18:00:00.000,23.1,100
2542,8140,2018-04-20 19:00:00.000,20.6,100
2543,8140,2018-04-20 20:00:00.000,17.9,100
2544,8140,2018-04-20 21:00:00.000,16.5,100
2545,8140,2018-04-20 22:00:00.000,15.8,100
2546,8140,2018-04-20 23:00:00.000,15.5,100
2547,8140,2018-04-21 00:00:00.000,15.7,100
2548,8140,2018-04-21 01:00:00.000,15.3,100
2549,8140,2018-04-21 02:00:00.000,15.5,100
2550,8140,2018-04-21 03:00:00.000,17.6,100
2551,8140,2018-04-21 04:00:00.000,17.6,100
2552,8140,2018-04-21 05:00:00.000,17.0,100
2553,8140,2018-04-21 06:00:00.000,15.5,100
2554,8140,2018-04-21 07:00:00.000,16.9,100
2555,8140,2018-04-21 08:00:00.000,19.6,100
2556,8140,2018-04-21 09:00:00.000,22.2,100
2557,8140,2018-04-21 10:00:00.000,23.8,100
2558,8140,2018-04-21 11:00:00.000,24.5,100
2559,8140,2018-04-21 12:00:00.000,25.0,100
2560,8140,2018-04-21 13:00:00.000,25.3,100
2561,8140,2018-04-21 14:00:00.000,25.5,100
2562,8140,2018-04-21 15:00:00.000,25.5,100
2563,8140,2018-04-21 16:00:00.000,25.3,100
2564,8140,2018-04-21 17:00:00.000,24.7,100
2565,8140,2018-04-21 18:00:00.000,23.1,100
2566,8140,2018-04-21 19:00:00.000,20.8,100
2567,8140,2018-04-21 20:00:00.000,18.3,100
2568,8140,2018-04-21 21:00:00.000,17.0,100
2569,8140,2018-04-21 22:00:00.000,16.4,100
2570,8140,2018-04-21 23:00:00.000,16.6,100
2571,8140,2018-04-22 00:00:00.000,16.3,100
2572,8140,2018-04-22 01:00:00.000,15.4,100
2573,8140,2018-04-22 02:00:00.000,14.8,100
2574,8140,2018-04-22 03:00:00.000,14.5,100
2575,8140,2018-04-22 04:00:00.000,15.3,100
2576,8140,2018-04-22 05:00:00.000,14.1,100
2577,8140,2018-04-22 06:00:00.000,13.4,100
2578,8140,2018-04-22 07:00:00.000,14.1,100
2579,8140,2018-04-22 08:00:00.000,17.6,100
2580,8140,2018-04-22 09:00:00.000,20.1,100
2581,8140,2018-04-22 10:00:00.000,21.5,100
2582,8140,2018-04-22 11:00:00.000,22.5,0
2583,8140,2018-04-22 12:00:00.000,23.3,0
2584,8140,2018-04-22 13:00:00.000,23.4,100
2585,8140,2018-04-22 14:00:00.000,23.9,100
2586,8140,2018-04-22 15:00:00.000,24.4,100
2587,8140,2018-04-22 16:00:00.000,24.2,100
2588,8140,2018-04-22 17:00:00.000,23.9,100
2589,8140,2018-04-22 18:00:00.000,22.1,100
2590,8140,2018-04-22 19:00:00.000,20.0,100
2591,8140,2018-04-22 20:00:00.000,17.6,100
2592,8140,2018-04-22 21:00:00.000,16.1,100
2593,8140,2018-04-22 22:00:00.000,16.2,100
2594,8140,2018-04-22 23:00:00.000,16.8,100
2595,8140,2018-04-23 00:00:00.000,14.5,100
2596,8140,2018-04-23 01:00:00.000,13.6,100
2597,8140,2018-04-23 02:00:00.000,13.3,100
2598,8140,2018-04-23 03:00:00.000,13.1,100
2599,8140,2018-04-23 04:00:00.000,13.3,100
2600,8140,2018-04-23 05:00:00.000,13.9,100
2601,8140,2018-04-23 06:00:00.000,13.4,100
2602,8140,2018-04-23 07:00:00.000,14.3,100
2603,8140,2018-04-23 08:00:00.000,16.6,100
2604,8140,2018-04-23 09:00:00.000,18.7,100
2605,8140,2018-04-23 10:00:00.000,20.3,100
2606,8140,2018-04-23 11:00:00.000,21.1,100
2607,8140,2018-04-23 12:00:00.000,21.9,100
2608,8140,2018-04-23 13:00:00.000,22.2,100
2609,8140,2018-04-23 14:00:00.000,23.1,100
2610,8140,2018-04-23 15:00:00.000,23.6,100
2611,8140,2018-04-23 16:00:00.000,23.9,100
2612,8140,2018-04-23 17:00:00.000,23.8,100
2613,8140,2018-04-23 18:00:00.000,22.8,100
2614,8140,2018-04-23 19:00:00.000,21.1,100
2615,8140,2018-04-23 20:00:00.000,18.2,100
2616,8140,2018-04-23 21:00:00.000,16.8,100
2617,8140,2018-04-23 22:00:00.000,16.0,100
2618,8140,2018-04-23 23:00:00.000,15.4,100
2619,8140,2018-04-24 00:00:00.000,15.3,100
2620,8140,2018-04-24 01:00:00.000,15.3,100
2621,8140,2018-04-24 02:00:00.000,14.4,100
2622,8140,2018-04-24 03:00:00.000,14.2,100
2623,8140,2018-04-24 04:00:00.000,14.1,100
2624,8140,2018-04-24 05:00:00.000,13.6,100
2625,8140,2018-04-24 06:00:00.000,13.4,100
2626,8140,2018-04-24 07:00:00.000,14.8,100
2627,8140,2018-04-24 08:00:00.000,17.5,100
2628,8140,2018-04-24 09:00:00.000,18.6,100
2629,8140,2018-04-24 10:00:00.000,20.2,100
2630,8140,2018-04-24 11:00:00.000,21.5,100
2631,8140,2018-04-24 12:00:00.000,22.6,100
2632,8140,2018-04-24 13:00:00.000,23.2,100
2633,8140,2018-04-24 14:00:00.000,22.9,100
2634,8140,2018-04-24 15:00:00.000,22.5,100
2635,8140,2018-04-24 16:00:00.000,23.4,100
2636,8140,2018-04-24 17:00:00.000,23.1,100
2637,8140,2018-04-24 18:00:00.000,21.4,100
2638,8140,2018-04-24 19:00:00.000,19.5,100
2639,8140,2018-04-24 20:00:00.000,17.2,100
2640,8140,2018-04-24 21:00:00.000,16.0,100
2641,8140,2018-04-24 22:00:00.000,15.6,100
2642,8140,2018-04-24 23:00:00.000,15.2,100
2643,8140,2018-04-25 00:00:00.000,14.9,100
2644,8140,2018-04-25 01:00:00.000,14.9,100
2645,8140,2018-04-25 02:00:00.000,14.4,100
2646,8140,2018-04-25 03:00:00.000,14.1,100
2647,8140,2018-04-25 04:00:00.000,14.0,100
2648,8140,2018-04-25 05:00:00.000,13.4,100
2649,8140,2018-04-25 06:00:00.000,13.2,100
2650,8140,2018-04-25 07:00:00.000,14.2,100
2651,8140,2018-04-25 08:00:00.000,16.9,100
2652,8140,2018-04-25 09:00:00.000,18.6,100
2653,8140,2018-04-25 10:00:00.000,19.9,100
2654,8140,2018-04-25 11:00:00.000,21.1,100
2655,8140,2018-04-25 12:00:00.000,22.3,100
2656,8140,2018-04-25 13:00:00.000,23.1,100
2657,8140,2018-04-25 14:00:00.000,23.4,100
2658,8140,2018-04-25 15:00:00.000,23.8,100
2659,8140,2018-04-25 16:00:00.000,23.7,100
2660,8140,2018-04-25 17:00:00.000,23.6,100
2661,8140,2018-04-25 18:00:00.000,22.5,100
2662,8140,2018-04-25 19:00:00.000,20.6,100
2663,8140,2018-04-25 20:00:00.000,17.9,100
2664,8140,2018-04-25 21:00:00.000,16.5,100
2665,8140,2018-04-25 22:00:00.000,15.8,100
2666,8140,2018-04-25 23:00:00.000,15.4,100
2667,8140,2018-04-26 00:00:00.000,14.7,100
2668,8140,2018-04-26 01:00:00.000,14.4,100
2669,8140,2018-04-26 02:00:00.000,14.2,100
2670,8140,2018-04-26 03:00:00.000,13.8,100
2671,8140,2018-04-26 04:00:00.000,13.8,100
2672,8140,2018-04-26 05:00:00.000,13.9,100
2673,8140,2018-04-26 06:00:00.000,13.6,100
2674,8140,2018-04-26 07:00:00.000,14.0,100
2675,8140,2018-04-26 08:00:00.000,17.3,100
2676,8140,2018-04-26 09:00:00.000,18.7,100
2677,8140,2018-04-26 10:00:00.000,19.9,100
2678,8140,2018-04-26 11:00:00.000,20.9,100
2679,8140,2018-04-26 12:00:00.000,21.9,100
2680,8140,2018-04-26 13:00:00.000,22.7,100
2681,8140,2018-04-26 14:00:00.000,23.4,100
2682,8140,2018-04-26 15:00:00.000,23.8,100
2683,8140,2018-04-26 16:00:00.000,23.8,100
2684,8140,2018-04-26 17:00:00.000,23.4,100
2685,8140,2018-04-26 18:00:00.000,22.1,100
2686,8140,2018-04-26 19:00:00.000,19.7,100
2687,8140,2018-04-26 20:00:00.000,17.3,100
2688,8140,2018-04-26 21:00:00.000,16.3,100
2689,8140,2018-04-26 22:00:00.000,15.9,100
2690,8140,2018-04-26 23:00:00.000,15.6,100
2691,8140,2018-04-27 00:00:00.000,18.1,100
2692,8140,2018-04-27 01:00:00.000,17.8,100
2693,8140,2018-04-27 02:00:00.000,16.0,100
2694,8140,2018-04-27 03:00:00.000,15.7,100
2695,8140,2018-04-27 04:00:00.000,16.2,100
2696,8140,2018-04-27 05:00:00.000,15.2,100
2697,8140,2018-04-27 06:00:00.000,14.4,100
2698,8140,2018-04-27 07:00:00.000,15.1,100
2699,8140,2018-04-27 08:00:00.000,16.3,100
2700,8140,2018-04-27 09:00:00.000,17.5,100
2701,8140,2018-04-27 10:00:00.000,18.3,100
2702,8140,2018-04-27 11:00:00.000,19.4,100
2703,8140,2018-04-27 12:00:00.000,19.8,100
2704,8140,2018-04-27 13:00:00.000,19.7,100
2705,8140,2018-04-27 14:00:00.000,20.3,100
2706,8140,2018-04-27 15:00:00.000,20.9,100
2707,8140,2018-04-27 16:00:00.000,21.0,100
2708,8140,2018-04-27 17:00:00.000,20.8,100
2709,8140,2018-04-27 18:00:00.000,19.9,100
2710,8140,2018-04-27 19:00:00.000,18.4,100
2711,8140,2018-04-27 20:00:00.000,15.8,100
2712,8140,2018-04-27 21:00:00.000,14.3,100
2713,8140,2018-04-27 22:00:00.000,13.4,100
2714,8140,2018-04-27 23:00:00.000,12.9,100
2715,8140,2018-04-28 00:00:00.000,12.8,100
2716,8140,2018-04-28 01:00:00.000,12.8,100
2717,8140,2018-04-28 02:00:00.000,13.3,100
2718,8140,2018-04-28 03:00:00.000,12.8,100
2719,8140,2018-04-28 04:00:00.000,12.1,100
2720,8140,2018-04-28 05:00:00.000,13.1,100
2721,8140,2018-04-28 06:00:00.000,13.2,100
2722,8140,2018-04-28 07:00:00.000,13.8,100
2723,8140,2018-04-28 08:00:00.000,16.6,100
2724,8140,2018-04-28 09:00:00.000,19.5,100
2725,8140,2018-04-28 10:00:00.000,20.9,100
2726,8140,2018-04-28 11:00:00.000,22.2,100
2727,8140,2018-04-28 12:00:00.000,22.3,100
2728,8140,2018-04-28 13:00:00.000,22.7,100
2729,8140,2018-04-28 14:00:00.000,23.0,100
2730,8140,2018-04-28 15:00:00.000,23.4,100
2731,8140,2018-04-28 16:00:00.000,23.3,100
2732,8140,2018-04-28 17:00:00.000,22.6,100
2733,8140,2018-04-28 18:00:00.000,22.1,100
2734,8140,2018-04-28 19:00:00.000,20.5,100
2735,8140,2018-04-28 20:00:00.000,18.4,100
2736,8140,2018-04-28 21:00:00.000,17.1,100
2737,8140,2018-04-28 22:00:00.000,16.7,100
2738,8140,2018-04-28 23:00:00.000,16.4,100
2739,8140,2018-04-29 00:00:00.000,16.2,100
2740,8140,2018-04-29 01:00:00.000,15.2,100
2741,8140,2018-04-29 02:00:00.000,14.8,100
2742,8140,2018-04-29 03:00:00.000,15.4,100
2743,8140,2018-04-29 04:00:00.000,15.5,100
2744,8140,2018-04-29 05:00:00.000,15.7,100
2745,8140,2018-04-29 06:00:00.000,14.9,100
2746,8140,2018-04-29 07:00:00.000,15.7,100
2747,8140,2018-04-29 08:00:00.000,18.4,100
2748,8140,2018-04-29 09:00:00.000,20.1,100
2749,8140,2018-04-29 10:00:00.000,20.3,100
2750,8140,2018-04-29 11:00:00.000,21.3,0
2751,8140,2018-04-29 12:00:00.000,21.1,0
2752,8140,2018-04-29 13:00:00.000,21.2,100
2753,8140,2018-04-29 14:00:00.000,21.6,100
2754,8140,2018-04-29 15:00:00.000,21.9,100
2755,8140,2018-04-29 16:00:00.000,21.3,100
2756,8140,2018-04-29 17:00:00.000,20.9,100
2757,8140,2018-04-29 18:00:00.000,20.8,100
2758,8140,2018-04-29 19:00:00.000,20.6,100
2759,8140,2018-04-29 20:00:00.000,19.1,100
2760,8140,2018-04-29 21:00:00.000,15.0,100
2761,8140,2018-04-29 22:00:00.000,14.0,100
2762,8140,2018-04-29 23:00:00.000,13.8,100
2763,8140,2018-04-30 00:00:00.000,13.9,100
2764,8140,2018-04-30 01:00:00.000,13.6,100
2765,8140,2018-04-30 02:00:00.000,13.7,100
2766,8140,2018-04-30 03:00:00.000,12.9,100
2767,8140,2018-04-30 04:00:00.000,10.9,100
2768,8140,2018-04-30 05:00:00.000,9.2,100
2769,8140,2018-04-30 06:00:00.000,8.6,100
2770,8140,2018-04-30 07:00:00.000,9.5,100
2771,8140,2018-04-30 08:00:00.000,12.4,100
2772,8140,2018-04-30 09:00:00.000,15.1,100
2773,8140,2018-04-30 10:00:00.000,16.4,100
2774,8140,2018-04-30 11:00:00.000,17.6,100
2775,8140,2018-04-30 12:00:00.000,18.1,100
2776,8140,2018-04-30 13:00:00.000,18.8,100
